464.0,1016.0,5.0,3.0
460.0,1009.0,3.0,5.0
456.0,1014.0,4.0,4.0
448.0,1016.0,1.0,8.0
464.0,1019.0,6.0,6.0
449.0,1011.0,6.0,1.0
459.0,1028.0,-1.0,4.0
460.0,1023.0,1.0,4.0
453.0,1024.0,4.0,3.0
447.0,1023.0,5.0,6.0
449.0,1011.0,3.0,3.0
445.0,1020.0,2.0,4.0
456.0,1011.0,2.0,6.0
438.0,1002.0,2.0,5.0
459.0,1009.0,2.0,2.0
456.0,1013.0,1.0,6.0
437.0,1000.0,1.0,4.0
435.0,1001.0,3.0,5.0
401.0,948.0,6.0,8.0
282.0,504.0,2.0,6.0
8.0,10.0,10.0,15.0
4.0,5.0,701.0,252.0
4.0,7.0,758.0,376.0
5.0,5.0,863.0,413.0
4.0,8.0,919.0,429.0
0.0,6.0,912.0,417.0
1.0,1.0,895.0,442.0
0.0,1.0,950.0,451.0
2.0,8.0,963.0,448.0
1.0,2.0,993.0,480.0
5.0,11.0,992.0,499.0
5.0,4.0,985.0,497.0
3.0,0.0,977.0,513.0
-1.0,5.0,987.0,528.0
4.0,5.0,995.0,520.0
6.0,5.0,962.0,532.0
8.0,4.0,986.0,558.0
5.0,9.0,983.0,573.0
-1.0,-2.0,997.0,567.0
4.0,4.0,988.0,582.0
3.0,0.0,988.0,587.0
2.0,8.0,995.0,591.0
-1.0,5.0,984.0,604.0
7.0,4.0,994.0,594.0
4.0,8.0,992.0,582.0
7.0,5.0,984.0,562.0
3.0,11.0,941.0,551.0
5.0,-2.0,932.0,535.0
11.0,7.0,933.0,545.0
9.0,11.0,955.0,575.0
12.0,5.0,967.0,576.0
12.0,6.0,988.0,584.0
15.0,5.0,985.0,595.0
16.0,8.0,979.0,598.0
23.0,3.0,975.0,580.0
24.0,6.0,986.0,592.0
25.0,-2.0,993.0,610.0
20.0,8.0,988.0,607.0
21.0,6.0,999.0,622.0
20.0,6.0,1025.0,623.0
24.0,6.0,995.0,628.0
23.0,4.0,1005.0,644.0
27.0,5.0,1011.0,627.0
25.0,4.0,1004.0,617.0
30.0,7.0,1026.0,614.0
23.0,1.0,1008.0,633.0
20.0,2.0,1007.0,629.0
28.0,6.0,1017.0,634.0
29.0,7.0,996.0,617.0
22.0,4.0,1013.0,612.0
29.0,4.0,1010.0,622.0
23.0,4.0,1000.0,617.0
25.0,7.0,989.0,621.0
21.0,8.0,995.0,630.0
25.0,8.0,997.0,621.0
20.0,10.0,1001.0,617.0
22.0,8.0,988.0,634.0
29.0,6.0,987.0,614.0
23.0,13.0,994.0,599.0
25.0,6.0,998.0,623.0
21.0,3.0,1018.0,604.0
20.0,10.0,1012.0,616.0
20.0,2.0,998.0,612.0
23.0,12.0,1007.0,618.0
21.0,10.0,1010.0,611.0
21.0,10.0,1010.0,605.0
17.0,7.0,987.0,618.0
22.0,11.0,991.0,625.0
25.0,15.0,984.0,620.0
23.0,6.0,976.0,623.0
23.0,6.0,983.0,616.0
21.0,6.0,985.0,613.0
26.0,10.0,994.0,631.0
22.0,4.0,998.0,623.0
